Date Time,Order Number,Activity,Server
2024-05-27 04:27:00,222,Seated,Barista F
2024-05-27 04:29:00,237,Drink Served,Barista B
2024-05-27 04:29:00,169,Seated,Barista A
2024-05-27 04:30:00,184,Snack Prepared,Barista E
2024-05-27 04:30:00,222,Order Taken,Barista F
2024-05-27 04:31:00,242,Drink Prepared,Barista C
2024-05-27 04:33:00,208,Drink Prepared,Barista D
2024-05-27 04:33:00,237,Snack Prepared,Barista B
2024-05-27 04:33:00,184,Snack Served,Barista E
2024-05-27 04:33:00,242,Drink Served,Barista C
2024-05-27 04:34:00,169,Order Taken,Barista A
2024-05-27 04:34:00,208,Drink Served,Barista D
2024-05-27 04:35:00,184,Bill Delivered,Barista E
2024-05-27 04:35:00,242,Snack Prepared,Barista C
2024-05-27 04:36:00,222,Drink Prepared,Barista F
2024-05-27 04:36:00,237,Snack Served,Barista B
2024-05-27 04:36:00,184,Bill Paid,Barista E
2024-05-27 04:36:00,242,Snack Served,Barista C
2024-05-27 04:37:00,237,Bill Delivered,Barista B
2024-05-27 04:37:00,242,Bill Delivered,Barista C
2024-05-27 04:37:00,192,Seated,Barista E
2024-05-27 04:38:00,208,Snack Prepared,Barista D
2024-05-27 04:38:00,222,Drink Served,Barista F
2024-05-27 04:39:00,237,Bill Paid,Barista B
2024-05-27 04:39:00,242,Bill Paid,Barista C
2024-05-27 04:40:00,169,Drink Prepared,Barista A
2024-05-27 04:40:00,192,Order Taken,Barista E
2024-05-27 04:40:00,208,Snack Served,Barista D
2024-05-27 04:41:00,245,Seated,Barista B
2024-05-27 04:42:00,244,Seated,Barista C
2024-05-27 04:42:00,208,Bill Delivered,Barista D
2024-05-27 04:43:00,222,Snack Prepared,Barista F
2024-05-27 04:43:00,169,Drink Served,Barista A
2024-05-27 04:43:00,208,Bill Paid,Barista D
2024-05-27 04:45:00,245,Order Taken,Barista B
2024-05-27 04:45:00,222,Snack Served,Barista F
2024-05-27 04:45:00,169,Snack Prepared,Barista A
2024-05-27 04:45:00,210,Seated,Barista D
2024-05-27 04:46:00,244,Order Taken,Barista C
2024-05-27 04:47:00,192,Drink Prepared,Barista E
2024-05-27 04:47:00,222,Bill Delivered,Barista F
2024-05-27 04:47:00,210,Order Taken,Barista D
2024-05-27 04:48:00,169,Snack Served,Barista A
2024-05-27 04:48:00,192,Drink Served,Barista E
2024-05-27 04:48:00,222,Bill Paid,Barista F
2024-05-27 04:49:00,245,Drink Prepared,Barista B
2024-05-27 04:49:00,169,Bill Delivered,Barista A
2024-05-27 04:49:00,228,Seated,Barista F
2024-05-27 04:50:00,192,Snack Prepared,Barista E
2024-05-27 04:51:00,210,Drink Prepared,Barista D
2024-05-27 04:52:00,245,Drink Served,Barista B
2024-05-27 04:52:00,169,Bill Paid,Barista A
2024-05-27 04:53:00,244,Drink Prepared,Barista C
2024-05-27 04:53:00,192,Snack Served,Barista E
2024-05-27 04:53:00,210,Drink Served,Barista D
2024-05-27 04:53:00,170,Seated,Barista A
2024-05-27 04:54:00,228,Order Taken,Barista F
2024-05-27 04:54:00,245,Snack Prepared,Barista B
2024-05-27 04:55:00,244,Drink Served,Barista C
2024-05-27 04:55:00,192,Bill Delivered,Barista E
2024-05-27 04:57:00,228,Drink Prepared,Barista F
2024-05-27 04:57:00,245,Snack Served,Barista B
2024-05-27 04:58:00,210,Snack Prepared,Barista D
2024-05-27 04:58:00,170,Order Taken,Barista A
2024-05-27 04:58:00,244,Snack Prepared,Barista C
2024-05-27 04:58:00,192,Bill Paid,Barista E
2024-05-27 04:59:00,228,Drink Served,Barista F
2024-05-27 04:59:00,245,Bill Delivered,Barista B
2024-05-27 05:00:00,244,Snack Served,Barista C
2024-05-27 05:01:00,210,Snack Served,Barista D
2024-05-27 05:01:00,194,Seated,Barista E
2024-05-27 05:02:00,245,Bill Paid,Barista B
2024-05-27 05:02:00,244,Bill Delivered,Barista C
2024-05-27 05:02:00,210,Bill Delivered,Barista D
2024-05-27 05:03:00,228,Snack Prepared,Barista F
2024-05-27 05:03:00,244,Bill Paid,Barista C
2024-05-27 05:03:00,210,Bill Paid,Barista D
2024-05-27 05:03:00,246,Seated,Barista B
2024-05-27 05:05:00,170,Drink Prepared,Barista A
2024-05-27 05:05:00,194,Order Taken,Barista E
2024-05-27 05:05:00,246,Order Taken,Barista B
2024-05-27 05:05:00,261,Seated,Barista C
2024-05-27 05:06:00,228,Snack Served,Barista F
2024-05-27 05:06:00,211,Seated,Barista D
2024-05-27 05:07:00,170,Drink Served,Barista A
2024-05-27 05:08:00,261,Order Taken,Barista C
2024-05-27 05:08:00,228,Bill Delivered,Barista F
2024-05-27 05:08:00,211,Order Taken,Barista D
2024-05-27 05:10:00,194,Drink Prepared,Barista E
2024-05-27 05:10:00,228,Bill Paid,Barista F
2024-05-27 05:11:00,246,Drink Prepared,Barista B
2024-05-27 05:11:00,261,Drink Prepared,Barista C
2024-05-27 05:12:00,170,Snack Prepared,Barista A
2024-05-27 05:12:00,211,Drink Prepared,Barista D
2024-05-27 05:12:00,236,Seated,Barista F
2024-05-27 05:12:00,261,Drink Served,Barista C
2024-05-27 05:13:00,194,Drink Served,Barista E
2024-05-27 05:14:00,246,Drink Served,Barista B
2024-05-27 05:14:00,170,Snack Served,Barista A
2024-05-27 05:14:00,211,Drink Served,Barista D
2024-05-27 05:14:00,236,Order Taken,Barista F
2024-05-27 05:14:00,261,Snack Prepared,Barista C
2024-05-27 05:16:00,194,Snack Prepared,Barista E
2024-05-27 05:16:00,246,Snack Prepared,Barista B
2024-05-27 05:16:00,170,Bill Delivered,Barista A
2024-05-27 05:16:00,261,Snack Served,Barista C
2024-05-27 05:17:00,194,Snack Served,Barista E
2024-05-27 05:17:00,170,Bill Paid,Barista A
2024-05-27 05:18:00,261,Bill Delivered,Barista C
2024-05-27 05:18:00,194,Bill Delivered,Barista E
2024-05-27 05:19:00,211,Snack Prepared,Barista D
2024-05-27 05:19:00,236,Drink Prepared,Barista F
2024-05-27 05:19:00,246,Snack Served,Barista B
2024-05-27 05:20:00,181,Seated,Barista A
2024-05-27 05:20:00,261,Bill Paid,Barista C
2024-05-27 05:20:00,246,Bill Delivered,Barista B
2024-05-27 05:21:00,194,Bill Paid,Barista E
2024-05-27 05:21:00,268,Seated,Barista C
2024-05-27 05:22:00,211,Snack Served,Barista D
2024-05-27 05:22:00,236,Drink Served,Barista F
2024-05-27 05:22:00,196,Seated,Barista E
2024-05-27 05:23:00,246,Bill Paid,Barista B
2024-05-27 05:24:00,181,Order Taken,Barista A
2024-05-27 05:24:00,268,Order Taken,Barista C
2024-05-27 05:24:00,211,Bill Delivered,Barista D
2024-05-27 05:24:00,196,Order Taken,Barista E
2024-05-27 05:25:00,236,Snack Prepared,Barista F
2024-05-27 05:26:00,254,Seated,Barista B
2024-05-27 05:26:00,211,Bill Paid,Barista D
2024-05-27 05:26:00,236,Snack Served,Barista F
2024-05-27 05:27:00,268,Drink Prepared,Barista C
2024-05-27 05:28:00,181,Drink Prepared,Barista A
2024-05-27 05:28:00,236,Bill Delivered,Barista F
2024-05-27 05:28:00,213,Seated,Barista D
2024-05-27 05:29:00,196,Drink Prepared,Barista E
2024-05-27 05:30:00,268,Drink Served,Barista C
2024-05-27 05:30:00,236,Bill Paid,Barista F
2024-05-27 05:31:00,254,Order Taken,Barista B
2024-05-27 05:31:00,181,Drink Served,Barista A
2024-05-27 05:31:00,213,Order Taken,Barista D
2024-05-27 05:31:00,196,Drink Served,Barista E
2024-05-27 05:32:00,239,Seated,Barista F
2024-05-27 05:33:00,196,Snack Prepared,Barista E
2024-05-27 05:34:00,181,Snack Prepared,Barista A
2024-05-27 05:35:00,268,Snack Prepared,Barista C
2024-05-27 05:35:00,213,Drink Prepared,Barista D
2024-05-27 05:36:00,254,Drink Prepared,Barista B
2024-05-27 05:36:00,196,Snack Served,Barista E
2024-05-27 05:36:00,181,Snack Served,Barista A
2024-05-27 05:36:00,213,Drink Served,Barista D
2024-05-27 05:37:00,239,Order Taken,Barista F
2024-05-27 05:37:00,196,Bill Delivered,Barista E
2024-05-27 05:38:00,268,Snack Served,Barista C
2024-05-27 05:38:00,181,Bill Delivered,Barista A
2024-05-27 05:39:00,254,Drink Served,Barista B
2024-05-27 05:39:00,196,Bill Paid,Barista E
2024-05-27 05:39:00,268,Bill Delivered,Barista C
2024-05-27 05:39:00,181,Bill Paid,Barista A
2024-05-27 05:40:00,268,Bill Paid,Barista C
2024-05-27 05:40:00,197,Seated,Barista E
2024-05-27 05:40:00,182,Seated,Barista A
2024-05-27 05:41:00,213,Snack Prepared,Barista D
2024-05-27 05:41:00,254,Snack Prepared,Barista B
2024-05-27 05:41:00,280,Seated,Barista C
2024-05-27 05:42:00,239,Drink Prepared,Barista F
2024-05-27 05:42:00,213,Snack Served,Barista D
2024-05-27 05:42:00,254,Snack Served,Barista B
2024-05-27 05:44:00,280,Order Taken,Barista C
2024-05-27 05:44:00,213,Bill Delivered,Barista D
2024-05-27 05:44:00,254,Bill Delivered,Barista B
2024-05-27 05:45:00,197,Order Taken,Barista E
2024-05-27 05:45:00,182,Order Taken,Barista A
2024-05-27 05:45:00,239,Drink Served,Barista F
2024-05-27 05:45:00,213,Bill Paid,Barista D
2024-05-27 05:47:00,254,Bill Paid,Barista B
2024-05-27 05:47:00,239,Snack Prepared,Barista F
2024-05-27 05:48:00,197,Drink Prepared,Barista E
2024-05-27 05:48:00,215,Seated,Barista D
2024-05-27 05:48:00,239,Snack Served,Barista F
2024-05-27 05:49:00,280,Drink Prepared,Barista C
2024-05-27 05:49:00,197,Drink Served,Barista E
2024-05-27 05:49:00,239,Bill Delivered,Barista F
2024-05-27 05:50:00,182,Drink Prepared,Barista A
2024-05-27 05:50:00,255,Seated,Barista B
2024-05-27 05:50:00,215,Order Taken,Barista D
2024-05-27 05:50:00,280,Drink Served,Barista C
2024-05-27 05:51:00,239,Bill Paid,Barista F
2024-05-27 05:52:00,182,Drink Served,Barista A
2024-05-27 05:53:00,243,Seated,Barista F
2024-05-27 05:54:00,197,Snack Prepared,Barista E
2024-05-27 05:54:00,255,Order Taken,Barista B
2024-05-27 05:54:00,215,Drink Prepared,Barista D
2024-05-27 05:54:00,280,Snack Prepared,Barista C
2024-05-27 05:54:00,182,Snack Prepared,Barista A
2024-05-27 05:55:00,243,Order Taken,Barista F
2024-05-27 05:55:00,182,Snack Served,Barista A
2024-05-27 05:56:00,215,Drink Served,Barista D
2024-05-27 05:56:00,280,Snack Served,Barista C
2024-05-27 05:56:00,182,Bill Delivered,Barista A
2024-05-27 05:57:00,197,Snack Served,Barista E
2024-05-27 05:58:00,280,Bill Delivered,Barista C
2024-05-27 05:58:00,197,Bill Delivered,Barista E
2024-05-27 05:59:00,243,Drink Prepared,Barista F
2024-05-27 05:59:00,215,Snack Prepared,Barista D
2024-05-27 05:59:00,182,Bill Paid,Barista A
2024-05-27 06:00:00,255,Drink Prepared,Barista B
2024-05-27 06:00:00,197,Bill Paid,Barista E
2024-05-27 06:01:00,280,Bill Paid,Barista C
2024-05-27 06:01:00,243,Drink Served,Barista F
2024-05-27 06:02:00,215,Snack Served,Barista D
2024-05-27 06:02:00,183,Seated,Barista A
2024-05-27 06:02:00,283,Seated,Barista C
2024-05-27 06:03:00,255,Drink Served,Barista B
2024-05-27 06:03:00,199,Seated,Barista E
2024-05-27 06:04:00,243,Snack Prepared,Barista F
2024-05-27 06:04:00,215,Bill Delivered,Barista D
2024-05-27 06:04:00,283,Order Taken,Barista C
2024-05-27 06:05:00,183,Order Taken,Barista A
2024-05-27 06:05:00,255,Snack Prepared,Barista B
2024-05-27 06:05:00,243,Snack Served,Barista F
2024-05-27 06:06:00,255,Snack Served,Barista B
2024-05-27 06:06:00,243,Bill Delivered,Barista F
2024-05-27 06:07:00,215,Bill Paid,Barista D
2024-05-27 06:07:00,283,Drink Prepared,Barista C
2024-05-27 06:08:00,199,Order Taken,Barista E
2024-05-27 06:08:00,255,Bill Delivered,Barista B
2024-05-27 06:08:00,243,Bill Paid,Barista F
2024-05-27 06:08:00,217,Seated,Barista D
2024-05-27 06:09:00,283,Drink Served,Barista C
2024-05-27 06:09:00,252,Seated,Barista F
2024-05-27 06:11:00,255,Bill Paid,Barista B
2024-05-27 06:11:00,217,Order Taken,Barista D
2024-05-27 06:11:00,252,Order Taken,Barista F
2024-05-27 06:12:00,183,Drink Prepared,Barista A
2024-05-27 06:12:00,199,Drink Prepared,Barista E
2024-05-27 06:12:00,260,Seated,Barista B
2024-05-27 06:13:00,283,Snack Prepared,Barista C
2024-05-27 06:13:00,183,Drink Served,Barista A
2024-05-27 06:15:00,217,Drink Prepared,Barista D
2024-05-27 06:15:00,199,Drink Served,Barista E
2024-05-27 06:15:00,283,Snack Served,Barista C
2024-05-27 06:16:00,252,Drink Prepared,Barista F
2024-05-27 06:16:00,183,Snack Prepared,Barista A
2024-05-27 06:16:00,217,Drink Served,Barista D
2024-05-27 06:16:00,283,Bill Delivered,Barista C
2024-05-27 06:17:00,260,Order Taken,Barista B
2024-05-27 06:17:00,252,Drink Served,Barista F
2024-05-27 06:17:00,183,Snack Served,Barista A
2024-05-27 06:18:00,217,Snack Prepared,Barista D
2024-05-27 06:19:00,283,Bill Paid,Barista C
2024-05-27 06:19:00,183,Bill Delivered,Barista A
2024-05-27 06:20:00,199,Snack Prepared,Barista E
2024-05-27 06:20:00,217,Snack Served,Barista D
2024-05-27 06:21:00,288,Seated,Barista C
2024-05-27 06:21:00,199,Snack Served,Barista E
2024-05-27 06:21:00,217,Bill Delivered,Barista D
2024-05-27 06:22:00,252,Snack Prepared,Barista F
2024-05-27 06:22:00,183,Bill Paid,Barista A
2024-05-27 06:22:00,199,Bill Delivered,Barista E
2024-05-27 06:22:00,217,Bill Paid,Barista D
2024-05-27 06:23:00,260,Drink Prepared,Barista B
2024-05-27 06:23:00,252,Snack Served,Barista F
2024-05-27 06:23:00,199,Bill Paid,Barista E
2024-05-27 06:23:00,190,Seated,Barista A
2024-05-27 06:24:00,288,Order Taken,Barista C
2024-05-27 06:24:00,227,Seated,Barista D
2024-05-27 06:24:00,260,Drink Served,Barista B
2024-05-27 06:24:00,252,Bill Delivered,Barista F
2024-05-27 06:24:00,207,Seated,Barista E
2024-05-27 06:25:00,190,Order Taken,Barista A
2024-05-27 06:25:00,252,Bill Paid,Barista F
2024-05-27 06:26:00,258,Seated,Barista F
2024-05-27 06:27:00,227,Order Taken,Barista D
2024-05-27 06:27:00,260,Snack Prepared,Barista B
2024-05-27 06:28:00,288,Drink Prepared,Barista C
2024-05-27 06:28:00,260,Snack Served,Barista B
2024-05-27 06:29:00,207,Order Taken,Barista E
2024-05-27 06:29:00,260,Bill Delivered,Barista B
2024-05-27 06:30:00,227,Drink Prepared,Barista D
2024-05-27 06:30:00,288,Drink Served,Barista C
2024-05-27 06:30:00,260,Bill Paid,Barista B
2024-05-27 06:31:00,190,Drink Prepared,Barista A
2024-05-27 06:31:00,258,Order Taken,Barista F
2024-05-27 06:31:00,227,Drink Served,Barista D
2024-05-27 06:31:00,267,Seated,Barista B
2024-05-27 06:32:00,207,Drink Prepared,Barista E
2024-05-27 06:33:00,227,Snack Prepared,Barista D
2024-05-27 06:33:00,207,Drink Served,Barista E
2024-05-27 06:34:00,288,Snack Prepared,Barista C
2024-05-27 06:34:00,190,Drink Served,Barista A
2024-05-27 06:34:00,267,Order Taken,Barista B
2024-05-27 06:34:00,227,Snack Served,Barista D
2024-05-27 06:35:00,258,Drink Prepared,Barista F
2024-05-27 06:35:00,227,Bill Delivered,Barista D
2024-05-27 06:36:00,258,Drink Served,Barista F
2024-05-27 06:36:00,227,Bill Paid,Barista D
2024-05-27 06:37:00,288,Snack Served,Barista C
2024-05-27 06:37:00,229,Seated,Barista D
2024-05-27 06:38:00,207,Snack Prepared,Barista E
2024-05-27 06:38:00,190,Snack Prepared,Barista A
2024-05-27 06:38:00,258,Snack Prepared,Barista F
2024-05-27 06:39:00,267,Drink Prepared,Barista B
2024-05-27 06:39:00,288,Bill Delivered,Barista C
2024-05-27 06:40:00,229,Order Taken,Barista D
2024-05-27 06:40:00,190,Snack Served,Barista A
2024-05-27 06:41:00,207,Snack Served,Barista E
2024-05-27 06:41:00,258,Snack Served,Barista F
2024-05-27 06:41:00,288,Bill Paid,Barista C
2024-05-27 06:42:00,267,Drink Served,Barista B
2024-05-27 06:42:00,190,Bill Delivered,Barista A
2024-05-27 06:42:00,207,Bill Delivered,Barista E
2024-05-27 06:43:00,258,Bill Delivered,Barista F
2024-05-27 06:43:00,207,Bill Paid,Barista E
2024-05-27 06:44:00,291,Seated,Barista C
2024-05-27 06:44:00,258,Bill Paid,Barista F
2024-05-27 06:45:00,229,Drink Prepared,Barista D
2024-05-27 06:45:00,267,Snack Prepared,Barista B
2024-05-27 06:45:00,190,Bill Paid,Barista A
2024-05-27 06:45:00,262,Seated,Barista F
2024-05-27 06:46:00,220,Seated,Barista E
2024-05-27 06:46:00,291,Order Taken,Barista C
2024-05-27 06:47:00,262,Order Taken,Barista F
2024-05-27 06:48:00,229,Drink Served,Barista D
2024-05-27 06:48:00,267,Snack Served,Barista B
2024-05-27 06:48:00,200,Seated,Barista A
2024-05-27 06:48:00,220,Order Taken,Barista E
2024-05-27 06:49:00,267,Bill Delivered,Barista B
2024-05-27 06:51:00,291,Drink Prepared,Barista C
2024-05-27 06:51:00,200,Order Taken,Barista A
2024-05-27 06:52:00,220,Drink Prepared,Barista E
2024-05-27 06:52:00,267,Bill Paid,Barista B
2024-05-27 06:53:00,229,Snack Prepared,Barista D
2024-05-27 06:53:00,291,Drink Served,Barista C
2024-05-27 06:53:00,220,Drink Served,Barista E
2024-05-27 06:54:00,262,Drink Prepared,Barista F
2024-05-27 06:54:00,272,Seated,Barista B
2024-05-27 06:55:00,229,Snack Served,Barista D
2024-05-27 06:55:00,262,Drink Served,Barista F
2024-05-27 06:56:00,200,Drink Prepared,Barista A
2024-05-27 06:57:00,291,Snack Prepared,Barista C
2024-05-27 06:57:00,220,Snack Prepared,Barista E
2024-05-27 06:57:00,272,Order Taken,Barista B
2024-05-27 06:57:00,229,Bill Delivered,Barista D
2024-05-27 06:57:00,262,Snack Prepared,Barista F
2024-05-27 06:58:00,220,Snack Served,Barista E
2024-05-27 06:59:00,200,Drink Served,Barista A
2024-05-27 06:59:00,291,Snack Served,Barista C
2024-05-27 06:59:00,229,Bill Paid,Barista D
2024-05-27 06:59:00,220,Bill Delivered,Barista E
2024-05-27 07:00:00,272,Drink Prepared,Barista B
2024-05-27 07:00:00,262,Snack Served,Barista F
2024-05-27 07:00:00,220,Bill Paid,Barista E
2024-05-27 07:01:00,291,Bill Delivered,Barista C
2024-05-27 07:01:00,262,Bill Delivered,Barista F
2024-05-27 07:02:00,200,Snack Prepared,Barista A
2024-05-27 07:02:00,233,Seated,Barista D
2024-05-27 07:03:00,272,Drink Served,Barista B
2024-05-27 07:03:00,224,Seated,Barista E
2024-05-27 07:04:00,291,Bill Paid,Barista C
2024-05-27 07:04:00,262,Bill Paid,Barista F
2024-05-27 07:04:00,200,Snack Served,Barista A
2024-05-27 07:05:00,233,Order Taken,Barista D
2024-05-27 07:06:00,224,Order Taken,Barista E
2024-05-27 07:06:00,200,Bill Delivered,Barista A
2024-05-27 07:07:00,294,Seated,Barista C
2024-05-27 07:07:00,266,Seated,Barista F
2024-05-27 07:07:00,200,Bill Paid,Barista A
2024-05-27 07:08:00,272,Snack Prepared,Barista B
2024-05-27 07:09:00,224,Drink Prepared,Barista E
2024-05-27 07:09:00,266,Order Taken,Barista F
2024-05-27 07:10:00,212,Seated,Barista A
2024-05-27 07:10:00,224,Drink Served,Barista E
2024-05-27 07:11:00,233,Drink Prepared,Barista D
2024-05-27 07:11:00,294,Order Taken,Barista C
2024-05-27 07:11:00,272,Snack Served,Barista B
2024-05-27 07:12:00,266,Drink Prepared,Barista F
2024-05-27 07:12:00,233,Drink Served,Barista D
2024-05-27 07:12:00,272,Bill Delivered,Barista B
2024-05-27 07:13:00,224,Snack Prepared,Barista E
2024-05-27 07:13:00,272,Bill Paid,Barista B
2024-05-27 07:14:00,212,Order Taken,Barista A
2024-05-27 07:14:00,266,Drink Served,Barista F
2024-05-27 07:14:00,233,Snack Prepared,Barista D
2024-05-27 07:15:00,274,Seated,Barista B
2024-05-27 07:15:00,233,Snack Served,Barista D
2024-05-27 07:16:00,224,Snack Served,Barista E
2024-05-27 07:16:00,233,Bill Delivered,Barista D
2024-05-27 07:17:00,294,Drink Prepared,Barista C
2024-05-27 07:17:00,274,Order Taken,Barista B
2024-05-27 07:17:00,224,Bill Delivered,Barista E
2024-05-27 07:17:00,233,Bill Paid,Barista D
2024-05-27 07:18:00,235,Seated,Barista D
2024-05-27 07:19:00,212,Drink Prepared,Barista A
2024-05-27 07:19:00,266,Snack Prepared,Barista F
2024-05-27 07:20:00,294,Drink Served,Barista C
2024-05-27 07:20:00,224,Bill Paid,Barista E
2024-05-27 07:21:00,235,Order Taken,Barista D
2024-05-27 07:21:00,212,Drink Served,Barista A
2024-05-27 07:22:00,274,Drink Prepared,Barista B
2024-05-27 07:22:00,266,Snack Served,Barista F
2024-05-27 07:22:00,294,Snack Prepared,Barista C
2024-05-27 07:22:00,230,Seated,Barista E
2024-05-27 07:23:00,266,Bill Delivered,Barista F
2024-05-27 07:24:00,212,Snack Prepared,Barista A
2024-05-27 07:24:00,274,Drink Served,Barista B
2024-05-27 07:25:00,294,Snack Served,Barista C
2024-05-27 07:25:00,230,Order Taken,Barista E
2024-05-27 07:26:00,266,Bill Paid,Barista F
2024-05-27 07:27:00,212,Snack Served,Barista A
2024-05-27 07:27:00,294,Bill Delivered,Barista C
2024-05-27 07:28:00,235,Drink Prepared,Barista D
2024-05-27 07:28:00,274,Snack Prepared,Barista B
2024-05-27 07:28:00,273,Seated,Barista F
2024-05-27 07:28:00,212,Bill Delivered,Barista A
2024-05-27 07:28:00,294,Bill Paid,Barista C
2024-05-27 07:29:00,230,Drink Prepared,Barista E
2024-05-27 07:29:00,274,Snack Served,Barista B
2024-05-27 07:30:00,235,Drink Served,Barista D
2024-05-27 07:30:00,273,Order Taken,Barista F
2024-05-27 07:30:00,295,Seated,Barista C
2024-05-27 07:31:00,212,Bill Paid,Barista A
2024-05-27 07:31:00,230,Drink Served,Barista E
2024-05-27 07:31:00,274,Bill Delivered,Barista B
2024-05-27 07:32:00,235,Snack Prepared,Barista D
2024-05-27 07:32:00,214,Seated,Barista A
2024-05-27 07:33:00,230,Snack Prepared,Barista E
2024-05-27 07:33:00,274,Bill Paid,Barista B
2024-05-27 07:33:00,235,Snack Served,Barista D
2024-05-27 07:34:00,235,Bill Delivered,Barista D
2024-05-27 07:34:00,275,Seated,Barista B
2024-05-27 07:35:00,295,Order Taken,Barista C
2024-05-27 07:35:00,230,Snack Served,Barista E
2024-05-27 07:35:00,235,Bill Paid,Barista D
2024-05-27 07:37:00,273,Drink Prepared,Barista F
2024-05-27 07:37:00,214,Order Taken,Barista A
2024-05-27 07:37:00,230,Bill Delivered,Barista E
2024-05-27 07:37:00,256,Seated,Barista D
2024-05-27 07:38:00,275,Order Taken,Barista B
2024-05-27 07:38:00,273,Drink Served,Barista F
2024-05-27 07:39:00,230,Bill Paid,Barista E
2024-05-27 07:39:00,256,Order Taken,Barista D
2024-05-27 07:40:00,273,Snack Prepared,Barista F
2024-05-27 07:41:00,295,Drink Prepared,Barista C
